,Ticker,Expires,Data_Date,UnderlyingPrice
29064,AKS,"Jun 15, 2018","Feb 05, 2018",4.65
29086,AKS,"Sep 21, 2018","Feb 05, 2018",4.65
29112,AKS,"Jan 18, 2019","Feb 05, 2018",4.65
29132,AKS,"Jan 17, 2020","Feb 05, 2018",4.65
29540,ALDR,"Feb 16, 2018","Feb 05, 2018",13.2
29564,ALDR,"Mar 16, 2018","Feb 05, 2018",13.2
29586,ALDR,"Apr 20, 2018","Feb 05, 2018",13.2
29610,ALDR,"Jul 20, 2018","Feb 05, 2018",13.2
30122,ALGN,"Feb 09, 2018","Feb 05, 2018",242.4
30248,ALGN,"Feb 16, 2018","Feb 05, 2018",242.4
30368,ALGN,"Feb 23, 2018","Feb 05, 2018",242.4
30504,ALGN,"Mar 02, 2018","Feb 05, 2018",242.4
30632,ALGN,"Mar 09, 2018","Feb 05, 2018",242.4
30752,ALGN,"Mar 16, 2018","Feb 05, 2018",242.4
30818,ALGN,"Mar 23, 2018","Feb 05, 2018",242.4
30938,ALGN,"Apr 20, 2018","Feb 05, 2018",242.4
31024,ALGN,"Jul 20, 2018","Feb 05, 2018",242.4
31102,ALGN,"Jan 18, 2019","Feb 05, 2018",242.4
31198,ALGN,"Jan 17, 2020","Feb 05, 2018",242.4
32530,ALNY,"Feb 16, 2018","Feb 05, 2018",119.92
32568,ALNY,"Mar 16, 2018","Feb 05, 2018",119.92
32632,ALNY,"Jun 15, 2018","Feb 05, 2018",119.92
32690,ALNY,"Sep 21, 2018","Feb 05, 2018",119.92
32742,ALNY,"Jan 18, 2019","Feb 05, 2018",119.92
32816,ALNY,"Jan 17, 2020","Feb 05, 2018",119.92
33030,ALRM,"Feb 16, 2018","Feb 05, 2018",35.94
33040,ALRM,"Mar 16, 2018","Feb 05, 2018",35.94
33076,ALRM,"Jun 15, 2018","Feb 05, 2018",35.94
33108,ALRM,"Sep 21, 2018","Feb 05, 2018",35.94
33414,ALXN,"Feb 09, 2018","Feb 05, 2018",112.72
33554,ALXN,"Feb 16, 2018","Feb 05, 2018",112.72
33672,ALXN,"Feb 23, 2018","Feb 05, 2018",112.72
33774,ALXN,"Mar 02, 2018","Feb 05, 2018",112.72
33876,ALXN,"Mar 09, 2018","Feb 05, 2018",112.72
33978,ALXN,"Mar 16, 2018","Feb 05, 2018",112.72
34026,ALXN,"Mar 23, 2018","Feb 05, 2018",112.72
34112,ALXN,"May 18, 2018","Feb 05, 2018",112.72
34172,ALXN,"Jul 20, 2018","Feb 05, 2018",112.72
34226,ALXN,"Aug 17, 2018","Feb 05, 2018",112.72
34280,ALXN,"Jan 18, 2019","Feb 05, 2018",112.72
34342,ALXN,"Jan 17, 2020","Feb 05, 2018",112.72
35264,AMBA,"Feb 09, 2018","Feb 05, 2018",47.39
35386,AMBA,"Feb 16, 2018","Feb 05, 2018",47.39
35498,AMBA,"Feb 23, 2018","Feb 05, 2018",47.39
35614,AMBA,"Mar 02, 2018","Feb 05, 2018",47.39
35700,AMBA,"Mar 09, 2018","Feb 05, 2018",47.39
35768,AMBA,"Mar 16, 2018","Feb 05, 2018",47.39
35798,AMBA,"Mar 23, 2018","Feb 05, 2018",47.39
35858,AMBA,"May 18, 2018","Feb 05, 2018",47.39
35908,AMBA,"Aug 17, 2018","Feb 05, 2018",47.39
35956,AMBA,"Jan 18, 2019","Feb 05, 2018",47.39
36008,AMBA,"Jan 17, 2020","Feb 05, 2018",47.39
36516,AMD,"Feb 09, 2018","Feb 05, 2018",11.57
36568,AMD,"Feb 16, 2018","Feb 05, 2018",11.57
36630,AMD,"Feb 23, 2018","Feb 05, 2018",11.57
36680,AMD,"Mar 02, 2018","Feb 05, 2018",11.57
36728,AMD,"Mar 09, 2018","Feb 05, 2018",11.57
36776,AMD,"Mar 16, 2018","Feb 05, 2018",11.57
36810,AMD,"Mar 23, 2018","Feb 05, 2018",11.57
36856,AMD,"Apr 20, 2018","Feb 05, 2018",11.57
36906,AMD,"Jul 20, 2018","Feb 05, 2018",11.57
36948,AMD,"Jan 18, 2019","Feb 05, 2018",11.57
36974,AMD,"Jan 17, 2020","Feb 05, 2018",11.57
39310,AMKR,"Feb 16, 2018","Feb 05, 2018",9.12
39344,AMKR,"Mar 16, 2018","Feb 05, 2018",9.12
39378,AMKR,"Jun 15, 2018","Feb 05, 2018",9.12
39412,AMKR,"Sep 21, 2018","Feb 05, 2018",9.12
40426,AMPH,"Feb 16, 2018","Feb 05, 2018",17.23
40446,AMPH,"Mar 16, 2018","Feb 05, 2018",17.23
40468,AMPH,"Jun 15, 2018","Feb 05, 2018",17.23
40490,AMPH,"Sep 21, 2018","Feb 05, 2018",17.23
42524,AMWD,"Feb 16, 2018","Feb 05, 2018",124.65
42566,AMWD,"Mar 16, 2018","Feb 05, 2018",124.65
42608,AMWD,"Apr 20, 2018","Feb 05, 2018",124.65
42648,AMWD,"Jul 20, 2018","Feb 05, 2018",124.65
49962,ANGI,"Feb 16, 2018","Feb 05, 2018",13.06
49980,ANGI,"Mar 16, 2018","Feb 05, 2018",13.06
50000,ANGI,"May 18, 2018","Feb 05, 2018",13.06
50018,ANGI,"Aug 17, 2018","Feb 05, 2018",13.06
57260,ARNA,"Feb 09, 2018","Feb 05, 2018",39.5
57346,ARNA,"Feb 16, 2018","Feb 05, 2018",39.5
57460,ARNA,"Feb 23, 2018","Feb 05, 2018",39.5
57542,ARNA,"Mar 02, 2018","Feb 05, 2018",39.5
57622,ARNA,"Mar 09, 2018","Feb 05, 2018",39.5
57686,ARNA,"Mar 16, 2018","Feb 05, 2018",39.5
57746,ARNA,"Mar 23, 2018","Feb 05, 2018",39.5
57804,ARNA,"Apr 20, 2018","Feb 05, 2018",39.5
57882,ARNA,"Jul 20, 2018","Feb 05, 2018",39.5
57950,ARNA,"Jan 18, 2019","Feb 05, 2018",39.5
57978,ARNA,"Jan 17, 2020","Feb 05, 2018",39.5
58350,ARQL,"Feb 16, 2018","Feb 05, 2018",1.62
58356,ARQL,"Mar 16, 2018","Feb 05, 2018",1.62
58362,ARQL,"Apr 20, 2018","Feb 05, 2018",1.62
58366,ARQL,"Jul 20, 2018","Feb 05, 2018",1.62
59004,ARWR,"Feb 16, 2018","Feb 05, 2018",5.45
59022,ARWR,"Mar 16, 2018","Feb 05, 2018",5.45
59044,ARWR,"Jun 15, 2018","Feb 05, 2018",5.45
59062,ARWR,"Sep 21, 2018","Feb 05, 2018",5.45
59084,ARWR,"Jan 18, 2019","Feb 05, 2018",5.45
62860,ATI,"Feb 16, 2018","Feb 05, 2018",25.16
62880,ATI,"Mar 16, 2018","Feb 05, 2018",25.16
62902,ATI,"Apr 20, 2018","Feb 05, 2018",25.16
62926,ATI,"Jul 20, 2018","Feb 05, 2018",25.16
62944,ATI,"Jan 18, 2019","Feb 05, 2018",25.16
62970,ATI,"Jan 17, 2020","Feb 05, 2018",25.16
63486,ATRA,"Feb 16, 2018","Feb 05, 2018",32.875
63518,ATRA,"Mar 16, 2018","Feb 05, 2018",32.875
63550,ATRA,"Jun 15, 2018","Feb 05, 2018",32.875
63582,ATRA,"Sep 21, 2018","Feb 05, 2018",32.875
65580,AVAV,"Feb 16, 2018","Feb 05, 2018",47.43
65602,AVAV,"Mar 16, 2018","Feb 05, 2018",47.43
65626,AVAV,"Jun 15, 2018","Feb 05, 2018",47.43
65648,AVAV,"Sep 21, 2018","Feb 05, 2018",47.43
67374,AVP,"Feb 09, 2018","Feb 05, 2018",2.25
67394,AVP,"Feb 16, 2018","Feb 05, 2018",2.25
67412,AVP,"Feb 23, 2018","Feb 05, 2018",2.25
67432,AVP,"Mar 02, 2018","Feb 05, 2018",2.25
67452,AVP,"Mar 09, 2018","Feb 05, 2018",2.25
67472,AVP,"Mar 16, 2018","Feb 05, 2018",2.25
67490,AVP,"Mar 23, 2018","Feb 05, 2018",2.25
67510,AVP,"Apr 20, 2018","Feb 05, 2018",2.25
67532,AVP,"Jul 20, 2018","Feb 05, 2018",2.25
67546,AVP,"Jan 18, 2019","Feb 05, 2018",2.25
67574,AVP,"Jan 17, 2020","Feb 05, 2018",2.25
68594,AXDX,"Feb 16, 2018","Feb 05, 2018",26.85
68610,AXDX,"Mar 16, 2018","Feb 05, 2018",26.85
68626,AXDX,"May 18, 2018","Feb 05, 2018",26.85
68642,AXDX,"Aug 17, 2018","Feb 05, 2018",26.85
68850,AXL,"Feb 16, 2018","Feb 05, 2018",16.01
68884,AXL,"Mar 16, 2018","Feb 05, 2018",16.01
68918,AXL,"Apr 20, 2018","Feb 05, 2018",16.01
68966,AXL,"Jul 20, 2018","Feb 05, 2018",16.01
69008,AXL,"Jan 18, 2019","Feb 05, 2018",16.01
69032,AXL,"Jan 17, 2020","Feb 05, 2018",16.01
84134,BEAT,"Feb 16, 2018","Feb 05, 2018",30.75
84206,BEAT,"Mar 16, 2018","Feb 05, 2018",30.75
84240,BEAT,"May 18, 2018","Feb 05, 2018",30.75
84312,BEAT,"Aug 17, 2018","Feb 05, 2018",30.75
92162,BKD,"Feb 16, 2018","Feb 05, 2018",9.43
92196,BKD,"Mar 16, 2018","Feb 05, 2018",9.43
92230,BKD,"Apr 20, 2018","Feb 05, 2018",9.43
92274,BKD,"Jul 20, 2018","Feb 05, 2018",9.43
92308,BKD,"Jan 18, 2019","Feb 05, 2018",9.43
92334,BKD,"Jan 17, 2020","Feb 05, 2018",9.43
94066,BLDR,"Feb 16, 2018","Feb 05, 2018",19.92
94112,BLDR,"Mar 16, 2018","Feb 05, 2018",19.92
94146,BLDR,"May 18, 2018","Feb 05, 2018",19.92
94190,BLDR,"Aug 17, 2018","Feb 05, 2018",19.92
94224,BLDR,"Jan 18, 2019","Feb 05, 2018",19.92
95564,BLUE,"Feb 16, 2018","Feb 05, 2018",192.3
95642,BLUE,"Mar 16, 2018","Feb 05, 2018",192.3
95684,BLUE,"May 18, 2018","Feb 05, 2018",192.3
95758,BLUE,"Aug 17, 2018","Feb 05, 2018",192.3
95816,BLUE,"Jan 18, 2019","Feb 05, 2018",192.3
95904,BLUE,"Jan 17, 2020","Feb 05, 2018",192.3
97850,BNFT,"Feb 16, 2018","Feb 05, 2018",23.65
97870,BNFT,"Mar 16, 2018","Feb 05, 2018",23.65
97886,BNFT,"May 18, 2018","Feb 05, 2018",23.65
97902,BNFT,"Aug 17, 2018","Feb 05, 2018",23.65
99140,BOOT,"Feb 16, 2018","Feb 05, 2018",18.36
99156,BOOT,"Mar 16, 2018","Feb 05, 2018",18.36
99180,BOOT,"May 18, 2018","Feb 05, 2018",18.36
99196,BOOT,"Aug 17, 2018","Feb 05, 2018",18.36
99558,BOX,"Feb 16, 2018","Feb 05, 2018",20.84
99592,BOX,"Mar 16, 2018","Feb 05, 2018",20.84
99644,BOX,"Jun 15, 2018","Feb 05, 2018",20.84
99692,BOX,"Sep 21, 2018","Feb 05, 2018",20.84
99726,BOX,"Jan 18, 2019","Feb 05, 2018",20.84
99750,BOX,"Jan 17, 2020","Feb 05, 2018",20.84
100666,BPMC,"Feb 16, 2018","Feb 05, 2018",75.73
100700,BPMC,"Mar 16, 2018","Feb 05, 2018",75.73
100730,BPMC,"Apr 20, 2018","Feb 05, 2018",75.73
100774,BPMC,"Jul 20, 2018","Feb 05, 2018",75.73
113382,CAR,"Feb 16, 2018","Feb 05, 2018",41.94
113466,CAR,"Mar 16, 2018","Feb 05, 2018",41.94
113508,CAR,"May 18, 2018","Feb 05, 2018",41.94
113580,CAR,"Aug 17, 2018","Feb 05, 2018",41.94
113644,CAR,"Jan 18, 2019","Feb 05, 2018",41.94
113682,CAR,"Jan 17, 2020","Feb 05, 2018",41.94
113718,CARA,"Feb 16, 2018","Feb 05, 2018",12.25
113744,CARA,"Mar 16, 2018","Feb 05, 2018",12.25
113764,CARA,"May 18, 2018","Feb 05, 2018",12.25
113784,CARA,"Aug 17, 2018","Feb 05, 2018",12.25
113804,CARA,"Jan 18, 2019","Feb 05, 2018",12.25
113824,CARA,"Jan 17, 2020","Feb 05, 2018",12.25
115368,CATM,"Feb 16, 2018","Feb 05, 2018",24.94
115392,CATM,"Mar 16, 2018","Feb 05, 2018",24.94
115410,CATM,"Jun 15, 2018","Feb 05, 2018",24.94
115426,CATM,"Sep 21, 2018","Feb 05, 2018",24.94
121570,CCXI,"Feb 16, 2018","Feb 05, 2018",8.84
121604,CCXI,"Mar 16, 2018","Feb 05, 2018",8.84
121636,CCXI,"May 18, 2018","Feb 05, 2018",8.84
121664,CCXI,"Aug 17, 2018","Feb 05, 2018",8.84
124186,CENX,"Feb 16, 2018","Feb 05, 2018",20.91
124232,CENX,"Mar 16, 2018","Feb 05, 2018",20.91
124296,CENX,"Apr 20, 2018","Feb 05, 2018",20.91
124344,CENX,"Jun 15, 2018","Feb 05, 2018",20.91
124408,CENX,"Sep 21, 2018","Feb 05, 2018",20.91
124458,CENX,"Jan 18, 2019","Feb 05, 2018",20.91
124482,CENX,"Jan 17, 2020","Feb 05, 2018",20.91
124986,CERS,"Feb 16, 2018","Feb 05, 2018",3.99
125002,CERS,"Mar 16, 2018","Feb 05, 2018",3.99
125018,CERS,"May 18, 2018","Feb 05, 2018",3.99
125034,CERS,"Aug 17, 2018","Feb 05, 2018",3.99
125050,CERS,"Jan 18, 2019","Feb 05, 2018",3.99
125082,CEVA,"Feb 16, 2018","Feb 05, 2018",40.35
125102,CEVA,"Mar 16, 2018","Feb 05, 2018",40.35
125122,CEVA,"Jun 15, 2018","Feb 05, 2018",40.35
125142,CEVA,"Sep 21, 2018","Feb 05, 2018",40.35
128338,CHK,"Feb 09, 2018","Feb 05, 2018",3.09
128368,CHK,"Feb 16, 2018","Feb 05, 2018",3.09
128400,CHK,"Feb 23, 2018","Feb 05, 2018",3.09
128432,CHK,"Mar 02, 2018","Feb 05, 2018",3.09
128462,CHK,"Mar 09, 2018","Feb 05, 2018",3.09
128494,CHK,"Mar 16, 2018","Feb 05, 2018",3.09
128520,CHK,"Mar 23, 2018","Feb 05, 2018",3.09
128548,CHK,"Apr 20, 2018","Feb 05, 2018",3.09
128576,CHK,"Jul 20, 2018","Feb 05, 2018",3.09
128600,CHK,"Jan 18, 2019","Feb 05, 2018",3.09
128630,CHK,"Jan 17, 2020","Feb 05, 2018",3.09
128944,CHRS,"Feb 16, 2018","Feb 05, 2018",9.55
128966,CHRS,"Mar 16, 2018","Feb 05, 2018",9.55
128984,CHRS,"May 18, 2018","Feb 05, 2018",9.55
129004,CHRS,"Aug 17, 2018","Feb 05, 2018",9.55
136212,CLNE,"Feb 16, 2018","Feb 05, 2018",1.49
136220,CLNE,"Mar 16, 2018","Feb 05, 2018",1.49
136234,CLNE,"Jun 15, 2018","Feb 05, 2018",1.49
136242,CLNE,"Sep 21, 2018","Feb 05, 2018",1.49
137418,CLVS,"Feb 16, 2018","Feb 05, 2018",53.96
137444,CLVS,"Mar 16, 2018","Feb 05, 2018",53.96
137466,CLVS,"Apr 20, 2018","Feb 05, 2018",53.96
137502,CLVS,"Jun 15, 2018","Feb 05, 2018",53.96
137526,CLVS,"Jul 20, 2018","Feb 05, 2018",53.96
137554,CLVS,"Jan 18, 2019","Feb 05, 2018",53.96
137610,CLVS,"Jan 17, 2020","Feb 05, 2018",53.96
148370,COMM,"Feb 16, 2018","Feb 05, 2018",37.42
148428,COMM,"Mar 16, 2018","Feb 05, 2018",37.42
148462,COMM,"May 18, 2018","Feb 05, 2018",37.42
148520,COMM,"Aug 17, 2018","Feb 05, 2018",37.42
148670,CONN,"Feb 16, 2018","Feb 05, 2018",30.0
148724,CONN,"Mar 16, 2018","Feb 05, 2018",30.0
148776,CONN,"Apr 20, 2018","Feb 05, 2018",30.0
148866,CONN,"Jul 20, 2018","Feb 05, 2018",30.0
148940,CONN,"Jan 18, 2019","Feb 05, 2018",30.0
148972,CONN,"Jan 17, 2020","Feb 05, 2018",30.0
150580,CORT,"Feb 16, 2018","Feb 05, 2018",17.26
150650,CORT,"Mar 16, 2018","Feb 05, 2018",17.26
150684,CORT,"May 18, 2018","Feb 05, 2018",17.26
150748,CORT,"Aug 17, 2018","Feb 05, 2018",17.26
153224,CPE,"Feb 16, 2018","Feb 05, 2018",11.35
153258,CPE,"Mar 16, 2018","Feb 05, 2018",11.35
153292,CPE,"Apr 20, 2018","Feb 05, 2018",11.35
153326,CPE,"Jul 20, 2018","Feb 05, 2018",11.35
154134,CPS,"Feb 16, 2018","Feb 05, 2018",113.17
154172,CPS,"Mar 16, 2018","Feb 05, 2018",113.17
154210,CPS,"Apr 20, 2018","Feb 05, 2018",113.17
154248,CPS,"Jul 20, 2018","Feb 05, 2018",113.17
155022,CRC,"Feb 16, 2018","Feb 05, 2018",19.99
155084,CRC,"Mar 16, 2018","Feb 05, 2018",19.99
155126,CRC,"Apr 20, 2018","Feb 05, 2018",19.99
155170,CRC,"May 18, 2018","Feb 05, 2018",19.99
155242,CRC,"Aug 17, 2018","Feb 05, 2018",19.99
155302,CRC,"Oct 19, 2018","Feb 05, 2018",19.99
155348,CRC,"Dec 21, 2018","Feb 05, 2018",19.99
155366,CRC,"Jan 18, 2019","Feb 05, 2018",19.99
155390,CRC,"Jan 17, 2020","Feb 05, 2018",19.99
156568,CRK,"Feb 16, 2018","Feb 05, 2018",8.62
156598,CRK,"Mar 16, 2018","Feb 05, 2018",8.62
156624,CRK,"Jun 15, 2018","Feb 05, 2018",8.62
156650,CRK,"Sep 21, 2018","Feb 05, 2018",8.62
159500,CRZO,"Feb 16, 2018","Feb 05, 2018",18.53
159536,CRZO,"Mar 16, 2018","Feb 05, 2018",18.53
159566,CRZO,"Apr 20, 2018","Feb 05, 2018",18.53
159606,CRZO,"Jul 20, 2018","Feb 05, 2018",18.53
159644,CRZO,"Jan 18, 2019","Feb 05, 2018",18.53
159672,CRZO,"Jan 17, 2020","Feb 05, 2018",18.53
161832,CSOD,"Feb 16, 2018","Feb 05, 2018",38.38
161860,CSOD,"Mar 16, 2018","Feb 05, 2018",38.38
161888,CSOD,"May 18, 2018","Feb 05, 2018",38.38
161918,CSOD,"Aug 17, 2018","Feb 05, 2018",38.38
161946,CSOD,"Jan 18, 2019","Feb 05, 2018",38.38
161976,CSOD,"Jan 17, 2020","Feb 05, 2018",38.38
173818,CYTK,"Feb 16, 2018","Feb 05, 2018",8.2
173876,CYTK,"Mar 16, 2018","Feb 05, 2018",8.2
173910,CYTK,"May 18, 2018","Feb 05, 2018",8.2
173964,CYTK,"Aug 17, 2018","Feb 05, 2018",8.2
175828,DATA,"Feb 09, 2018","Feb 05, 2018",80.12
176000,DATA,"Feb 16, 2018","Feb 05, 2018",80.12
176116,DATA,"Feb 23, 2018","Feb 05, 2018",80.12
176220,DATA,"Mar 02, 2018","Feb 05, 2018",80.12
176324,DATA,"Mar 09, 2018","Feb 05, 2018",80.12
176426,DATA,"Mar 16, 2018","Feb 05, 2018",80.12
176456,DATA,"Mar 23, 2018","Feb 05, 2018",80.12
176544,DATA,"Apr 20, 2018","Feb 05, 2018",80.12
176578,DATA,"Jul 20, 2018","Feb 05, 2018",80.12
176610,DATA,"Jan 18, 2019","Feb 05, 2018",80.12
176652,DATA,"Jan 17, 2020","Feb 05, 2018",80.12
179114,DDD,"Feb 09, 2018","Feb 05, 2018",9.07
179168,DDD,"Feb 16, 2018","Feb 05, 2018",9.07
179258,DDD,"Feb 23, 2018","Feb 05, 2018",9.07
179306,DDD,"Mar 02, 2018","Feb 05, 2018",9.07
179352,DDD,"Mar 09, 2018","Feb 05, 2018",9.07
179398,DDD,"Mar 16, 2018","Feb 05, 2018",9.07
179432,DDD,"Mar 23, 2018","Feb 05, 2018",9.07
179478,DDD,"May 18, 2018","Feb 05, 2018",9.07
179526,DDD,"Aug 17, 2018","Feb 05, 2018",9.07
179560,DDD,"Jan 18, 2019","Feb 05, 2018",9.07
179586,DDD,"Jan 17, 2020","Feb 05, 2018",9.07
183560,DERM,"Feb 16, 2018","Feb 05, 2018",26.61
183576,DERM,"Mar 16, 2018","Feb 05, 2018",26.61
183596,DERM,"Jun 15, 2018","Feb 05, 2018",26.61
183612,DERM,"Sep 21, 2018","Feb 05, 2018",26.61
192336,DISH,"Feb 09, 2018","Feb 05, 2018",44.73
192442,DISH,"Feb 16, 2018","Feb 05, 2018",44.73
192528,DISH,"Feb 23, 2018","Feb 05, 2018",44.73
192606,DISH,"Mar 02, 2018","Feb 05, 2018",44.73
192682,DISH,"Mar 09, 2018","Feb 05, 2018",44.73
192754,DISH,"Mar 16, 2018","Feb 05, 2018",44.73
192802,DISH,"Mar 23, 2018","Feb 05, 2018",44.73
192872,DISH,"Jun 15, 2018","Feb 05, 2018",44.73
192906,DISH,"Sep 21, 2018","Feb 05, 2018",44.73
192938,DISH,"Jan 18, 2019","Feb 05, 2018",44.73
192988,DISH,"Jan 17, 2020","Feb 05, 2018",44.73
197692,DNR,"Feb 16, 2018","Feb 05, 2018",2.07
197704,DNR,"Mar 16, 2018","Feb 05, 2018",2.07
197722,DNR,"Jun 15, 2018","Feb 05, 2018",2.07
197740,DNR,"Sep 21, 2018","Feb 05, 2018",2.07
197760,DO,"Feb 16, 2018","Feb 05, 2018",16.07
197774,DO,"Mar 16, 2018","Feb 05, 2018",16.07
197798,DO,"Jun 15, 2018","Feb 05, 2018",16.07
197820,DO,"Sep 21, 2018","Feb 05, 2018",16.07
197834,DO,"Jan 18, 2019","Feb 05, 2018",16.07
197860,DO,"Jan 17, 2020","Feb 05, 2018",16.07
200796,DRQ,"Feb 16, 2018","Feb 05, 2018",47.55
200816,DRQ,"Mar 16, 2018","Feb 05, 2018",47.55
200842,DRQ,"Jun 15, 2018","Feb 05, 2018",47.55
200860,DRQ,"Sep 21, 2018","Feb 05, 2018",47.55
207016,DXPE,"Feb 16, 2018","Feb 05, 2018",30.57
207034,DXPE,"Mar 16, 2018","Feb 05, 2018",30.57
207052,DXPE,"May 18, 2018","Feb 05, 2018",30.57
207068,DXPE,"Aug 17, 2018","Feb 05, 2018",30.57
209456,EBS,"Feb 16, 2018","Feb 05, 2018",45.64
209474,EBS,"Mar 16, 2018","Feb 05, 2018",45.64
209498,EBS,"Jun 15, 2018","Feb 05, 2018",45.64
209516,EBS,"Sep 21, 2018","Feb 05, 2018",45.64
220258,EGRX,"Feb 16, 2018","Feb 05, 2018",57.12
220282,EGRX,"Mar 16, 2018","Feb 05, 2018",57.12
220316,EGRX,"Jun 15, 2018","Feb 05, 2018",57.12
220338,EGRX,"Sep 21, 2018","Feb 05, 2018",57.12
220458,EHTH,"Feb 16, 2018","Feb 05, 2018",16.2
220482,EHTH,"Mar 16, 2018","Feb 05, 2018",16.2
220506,EHTH,"May 18, 2018","Feb 05, 2018",16.2
220522,EHTH,"Aug 17, 2018","Feb 05, 2018",16.2
220760,EIGI,"Feb 16, 2018","Feb 05, 2018",7.5
220772,EIGI,"Mar 16, 2018","Feb 05, 2018",7.5
220784,EIGI,"May 18, 2018","Feb 05, 2018",7.5
220796,EIGI,"Aug 17, 2018","Feb 05, 2018",7.5
225214,ENTA,"Feb 16, 2018","Feb 05, 2018",89.38
225240,ENTA,"Mar 16, 2018","Feb 05, 2018",89.38
225272,ENTA,"Apr 20, 2018","Feb 05, 2018",89.38
225364,ENTA,"Jul 20, 2018","Feb 05, 2018",89.38
225682,ENVA,"Feb 16, 2018","Feb 05, 2018",20.4
225704,ENVA,"Mar 16, 2018","Feb 05, 2018",20.4
225726,ENVA,"Jun 15, 2018","Feb 05, 2018",20.4
225746,ENVA,"Sep 21, 2018","Feb 05, 2018",20.4
228664,EPZM,"Feb 16, 2018","Feb 05, 2018",16.6
228684,EPZM,"Mar 16, 2018","Feb 05, 2018",16.6
228706,EPZM,"May 18, 2018","Feb 05, 2018",16.6
228728,EPZM,"Aug 17, 2018","Feb 05, 2018",16.6
229760,ERI,"Feb 16, 2018","Feb 05, 2018",33.7
229776,ERI,"Mar 16, 2018","Feb 05, 2018",33.7
229796,ERI,"Jun 15, 2018","Feb 05, 2018",33.7
229812,ERI,"Sep 21, 2018","Feb 05, 2018",33.7
230082,ERII,"Feb 16, 2018","Feb 05, 2018",7.61
230094,ERII,"Mar 16, 2018","Feb 05, 2018",7.61
230108,ERII,"May 18, 2018","Feb 05, 2018",7.61
230118,ERII,"Aug 17, 2018","Feb 05, 2018",7.61
232024,ESPR,"Feb 16, 2018","Feb 05, 2018",65.94
232052,ESPR,"Mar 16, 2018","Feb 05, 2018",65.94
232134,ESPR,"May 18, 2018","Feb 05, 2018",65.94
232166,ESPR,"Jun 15, 2018","Feb 05, 2018",65.94
232244,ESPR,"Sep 21, 2018","Feb 05, 2018",65.94
232270,ESPR,"Jan 18, 2019","Feb 05, 2018",65.94
232316,ESPR,"Jan 17, 2020","Feb 05, 2018",65.94
236395,ETSY,"Feb 16, 2018","Feb 05, 2018",18.44
236411,ETSY,"Mar 16, 2018","Feb 05, 2018",18.44
236431,ETSY,"Jun 15, 2018","Feb 05, 2018",18.44
236453,ETSY,"Sep 21, 2018","Feb 05, 2018",18.44
236477,ETSY,"Jan 18, 2019","Feb 05, 2018",18.44
236497,ETSY,"Jan 17, 2020","Feb 05, 2018",18.44
237423,EVH,"Feb 16, 2018","Feb 05, 2018",13.5
237443,EVH,"Mar 16, 2018","Feb 05, 2018",13.5
