,Ticker,Expires,Data_Date,UnderlyingPrice
766182,W,17-Jan-20,26-Dec-17,81.28
769674,WDAY,29-Dec-17,26-Dec-17,102.93
769774,WDAY,5-Jan-18,26-Dec-17,102.93
769868,WDAY,12-Jan-18,26-Dec-17,102.93
769948,WDAY,19-Jan-18,26-Dec-17,102.93
770090,WDAY,26-Jan-18,26-Dec-17,102.93
770162,WDAY,2-Feb-18,26-Dec-17,102.93
770220,WDAY,16-Feb-18,26-Dec-17,102.93
770258,WDAY,16-Mar-18,26-Dec-17,102.93
770306,WDAY,15-Jun-18,26-Dec-17,102.93
770358,WDAY,18-Jan-19,26-Dec-17,102.93
770438,WDAY,17-Jan-20,26-Dec-17,102.93
775134,WIFI,19-Jan-18,26-Dec-17,23.145
775170,WIFI,16-Feb-18,26-Dec-17,23.145
775222,WIFI,18-May-18,26-Dec-17,23.145
775274,WIFI,17-Aug-18,26-Dec-17,23.145
776170,WLL,29-Dec-17,26-Dec-17,26.74
776232,WLL,5-Jan-18,26-Dec-17,26.74
776308,WLL,12-Jan-18,26-Dec-17,26.74
776380,WLL,19-Jan-18,26-Dec-17,26.74
776466,WLL,26-Jan-18,26-Dec-17,26.74
776538,WLL,2-Feb-18,26-Dec-17,26.74
776606,WLL,16-Feb-18,26-Dec-17,26.74
776650,WLL,16-Mar-18,26-Dec-17,26.74
776706,WLL,15-Jun-18,26-Dec-17,26.74
776762,WLL,18-Jan-19,26-Dec-17,26.74
776782,WLL,17-Jan-20,26-Dec-17,26.74
779974,WPX,19-Jan-18,26-Dec-17,14.38
780028,WPX,16-Feb-18,26-Dec-17,14.38
780070,WPX,18-May-18,26-Dec-17,14.38
780110,WPX,17-Aug-18,26-Dec-17,14.38
780146,WPX,18-Jan-19,26-Dec-17,14.38
780174,WPX,17-Jan-20,26-Dec-17,14.38
781958,WTI,19-Jan-18,26-Dec-17,3.3
781972,WTI,16-Feb-18,26-Dec-17,3.3
781984,WTI,20-Apr-18,26-Dec-17,3.3
781998,WTI,20-Jul-18,26-Dec-17,3.3
799780,XLRN,19-Jan-18,26-Dec-17,42.78
799798,XLRN,16-Feb-18,26-Dec-17,42.78
799818,XLRN,18-May-18,26-Dec-17,42.78
799838,XLRN,17-Aug-18,26-Dec-17,42.78
804108,XON,19-Jan-18,26-Dec-17,11.48
804172,XON,16-Feb-18,26-Dec-17,11.48
804206,XON,20-Apr-18,26-Dec-17,11.48
804274,XON,20-Jul-18,26-Dec-17,11.48
804318,XON,18-Jan-19,26-Dec-17,11.48
804344,XON,17-Jan-20,26-Dec-17,11.48
805840,XPO,19-Jan-18,26-Dec-17,89.03
805904,XPO,16-Feb-18,26-Dec-17,89.03
805944,XPO,18-May-18,26-Dec-17,89.03
805984,XPO,17-Aug-18,26-Dec-17,89.03
806020,XPO,18-Jan-19,26-Dec-17,89.03
806080,XPO,17-Jan-20,26-Dec-17,89.03
817808,ZEN,19-Jan-18,26-Dec-17,33.81
817830,ZEN,16-Feb-18,26-Dec-17,33.81
817848,ZEN,20-Apr-18,26-Dec-17,33.81
817864,ZEN,20-Jul-18,26-Dec-17,33.81
818086,ZGNX,19-Jan-18,26-Dec-17,40.1
818190,ZGNX,16-Feb-18,26-Dec-17,40.1
818238,ZGNX,20-Apr-18,26-Dec-17,40.1
818342,ZGNX,15-Jun-18,26-Dec-17,40.1
818410,ZGNX,20-Jul-18,26-Dec-17,40.1
818478,ZGNX,18-Jan-19,26-Dec-17,40.1
818498,ZGNX,17-Jan-20,26-Dec-17,40.1
818778,ZIOP,19-Jan-18,26-Dec-17,4.07
818816,ZIOP,16-Feb-18,26-Dec-17,4.07
818834,ZIOP,20-Apr-18,26-Dec-17,4.07
818860,ZIOP,20-Jul-18,26-Dec-17,4.07
818878,ZIOP,18-Jan-19,26-Dec-17,4.07
818894,ZIOP,17-Jan-20,26-Dec-17,4.07
820624,ZUMZ,19-Jan-18,26-Dec-17,21.85
820648,ZUMZ,16-Feb-18,26-Dec-17,21.85
820668,ZUMZ,18-May-18,26-Dec-17,21.85
820690,ZUMZ,17-Aug-18,26-Dec-17,21.85
