,Ticker,Expires,Data_Date,UnderlyingPrice
28915,ALGN,17-Feb-17,6-Feb-17,93.85
28957,ALGN,17-Mar-17,6-Feb-17,93.85
28993,ALGN,21-Apr-17,6-Feb-17,93.85
29031,ALGN,21-Jul-17,6-Feb-17,93.85
30353,ALNY,17-Feb-17,6-Feb-17,43.01
30373,ALNY,17-Mar-17,6-Feb-17,43.01
30417,ALNY,16-Jun-17,6-Feb-17,43.01
30441,ALNY,15-Sep-17,6-Feb-17,43.01
30459,ALNY,20-Oct-17,6-Feb-17,43.01
30477,ALNY,19-Jan-18,6-Feb-17,43.01
30521,ALNY,18-Jan-19,6-Feb-17,43.01
30991,ALRM,17-Feb-17,6-Feb-17,27.26
31001,ALRM,17-Mar-17,6-Feb-17,27.26
31023,ALRM,16-Jun-17,6-Feb-17,27.26
31041,ALRM,15-Sep-17,6-Feb-17,27.26
31303,ALXN,10-Feb-17,6-Feb-17,128.19
31421,ALXN,17-Feb-17,6-Feb-17,128.19
31601,ALXN,24-Feb-17,6-Feb-17,128.19
31713,ALXN,3-Mar-17,6-Feb-17,128.19
31819,ALXN,10-Mar-17,6-Feb-17,128.19
31905,ALXN,17-Mar-17,6-Feb-17,128.19
31959,ALXN,24-Mar-17,6-Feb-17,128.19
32051,ALXN,19-May-17,6-Feb-17,128.19
32109,ALXN,18-Aug-17,6-Feb-17,128.19
32167,ALXN,19-Jan-18,6-Feb-17,128.19
32241,ALXN,18-Jan-19,6-Feb-17,128.19
33357,AMBA,10-Feb-17,6-Feb-17,52.05
33447,AMBA,17-Feb-17,6-Feb-17,52.05
33603,AMBA,24-Feb-17,6-Feb-17,52.05
33693,AMBA,3-Mar-17,6-Feb-17,52.05
33767,AMBA,10-Mar-17,6-Feb-17,52.05
33841,AMBA,17-Mar-17,6-Feb-17,52.05
33875,AMBA,24-Mar-17,6-Feb-17,52.05
33947,AMBA,19-May-17,6-Feb-17,52.05
34003,AMBA,18-Aug-17,6-Feb-17,52.05
34045,AMBA,19-Jan-18,6-Feb-17,52.05
34111,AMBA,18-Jan-19,6-Feb-17,52.05
34601,AMD,10-Feb-17,6-Feb-17,13.635
34667,AMD,17-Feb-17,6-Feb-17,13.635
34741,AMD,24-Feb-17,6-Feb-17,13.635
34803,AMD,3-Mar-17,6-Feb-17,13.635
34871,AMD,10-Mar-17,6-Feb-17,13.635
34933,AMD,17-Mar-17,6-Feb-17,13.635
34973,AMD,24-Mar-17,6-Feb-17,13.635
35029,AMD,21-Apr-17,6-Feb-17,13.635
35077,AMD,21-Jul-17,6-Feb-17,13.635
35125,AMD,19-Jan-18,6-Feb-17,13.635
35161,AMD,18-Jan-19,6-Feb-17,13.635
37527,AMKR,17-Feb-17,6-Feb-17,9.98
37565,AMKR,17-Mar-17,6-Feb-17,9.98
37601,AMKR,16-Jun-17,6-Feb-17,9.98
37639,AMKR,15-Sep-17,6-Feb-17,9.98
38697,AMPH,17-Feb-17,6-Feb-17,16
38713,AMPH,17-Mar-17,6-Feb-17,16
38729,AMPH,16-Jun-17,6-Feb-17,16
38743,AMPH,15-Sep-17,6-Feb-17,16
40545,AMWD,17-Feb-17,6-Feb-17,73.15
40577,AMWD,17-Mar-17,6-Feb-17,73.15
40605,AMWD,21-Apr-17,6-Feb-17,73.15
40635,AMWD,21-Jul-17,6-Feb-17,73.15
44563,ANGI,17-Feb-17,6-Feb-17,6.33
44575,ANGI,17-Mar-17,6-Feb-17,6.33
44587,ANGI,19-May-17,6-Feb-17,6.33
44603,ANGI,18-Aug-17,6-Feb-17,6.33
52345,ARNA,10-Feb-17,6-Feb-17,1.6
52363,ARNA,17-Feb-17,6-Feb-17,1.6
52381,ARNA,24-Feb-17,6-Feb-17,1.6
52393,ARNA,3-Mar-17,6-Feb-17,1.6
52403,ARNA,10-Mar-17,6-Feb-17,1.6
52413,ARNA,17-Mar-17,6-Feb-17,1.6
52425,ARNA,24-Mar-17,6-Feb-17,1.6
52437,ARNA,21-Apr-17,6-Feb-17,1.6
52449,ARNA,21-Jul-17,6-Feb-17,1.6
52461,ARNA,19-Jan-18,6-Feb-17,1.6
52799,ARQL,17-Feb-17,6-Feb-17,1.36
52805,ARQL,17-Mar-17,6-Feb-17,1.36
52811,ARQL,21-Apr-17,6-Feb-17,1.36
52817,ARQL,21-Jul-17,6-Feb-17,1.36
53433,ARWR,17-Feb-17,6-Feb-17,1.88
53445,ARWR,17-Mar-17,6-Feb-17,1.88
53475,ARWR,16-Jun-17,6-Feb-17,1.88
53501,ARWR,15-Sep-17,6-Feb-17,1.88
53513,ARWR,19-Jan-18,6-Feb-17,1.88
53525,ARWR,18-Jan-19,6-Feb-17,1.88
57179,ATI,17-Feb-17,6-Feb-17,21.21
57205,ATI,17-Mar-17,6-Feb-17,21.21
57231,ATI,21-Apr-17,6-Feb-17,21.21
57259,ATI,19-May-17,6-Feb-17,21.21
57285,ATI,21-Jul-17,6-Feb-17,21.21
57733,ATRA,17-Feb-17,6-Feb-17,15.05
57755,ATRA,17-Mar-17,6-Feb-17,15.05
57777,ATRA,16-Jun-17,6-Feb-17,15.05
57799,ATRA,15-Sep-17,6-Feb-17,15.05
60081,AVAV,17-Feb-17,6-Feb-17,26.33
60097,AVAV,17-Mar-17,6-Feb-17,26.33
60113,AVAV,16-Jun-17,6-Feb-17,26.33
60127,AVAV,15-Sep-17,6-Feb-17,26.33
61673,AVP,10-Feb-17,6-Feb-17,5.61
61715,AVP,17-Feb-17,6-Feb-17,5.61
61761,AVP,24-Feb-17,6-Feb-17,5.61
61803,AVP,3-Mar-17,6-Feb-17,5.61
61845,AVP,10-Mar-17,6-Feb-17,5.61
61887,AVP,17-Mar-17,6-Feb-17,5.61
61909,AVP,24-Mar-17,6-Feb-17,5.61
61951,AVP,21-Apr-17,6-Feb-17,5.61
61977,AVP,21-Jul-17,6-Feb-17,5.61
62001,AVP,19-Jan-18,6-Feb-17,5.61
62029,AVP,18-Jan-19,6-Feb-17,5.61
62997,AXDX,17-Feb-17,6-Feb-17,22.1
63019,AXDX,17-Mar-17,6-Feb-17,22.1
63033,AXDX,19-May-17,6-Feb-17,22.1
63049,AXDX,18-Aug-17,6-Feb-17,22.1
63227,AXL,17-Feb-17,6-Feb-17,20.42
63265,AXL,17-Mar-17,6-Feb-17,20.42
63303,AXL,21-Apr-17,6-Feb-17,20.42
63347,AXL,21-Jul-17,6-Feb-17,20.42
63393,AXL,19-Jan-18,6-Feb-17,20.42
63419,AXL,18-Jan-19,6-Feb-17,20.42
76256,BEAT,17-Feb-17,6-Feb-17,23.9
76304,BEAT,17-Mar-17,6-Feb-17,23.9
76338,BEAT,19-May-17,6-Feb-17,23.9
76390,BEAT,18-Aug-17,6-Feb-17,23.9
83484,BKD,17-Feb-17,6-Feb-17,15.26
83524,BKD,17-Mar-17,6-Feb-17,15.26
83562,BKD,21-Apr-17,6-Feb-17,15.26
83616,BKD,21-Jul-17,6-Feb-17,15.26
83674,BKD,19-Jan-18,6-Feb-17,15.26
83706,BKD,18-Jan-19,6-Feb-17,15.26
85350,BLDR,17-Feb-17,6-Feb-17,11.65
85390,BLDR,17-Mar-17,6-Feb-17,11.65
85424,BLDR,19-May-17,6-Feb-17,11.65
85458,BLDR,18-Aug-17,6-Feb-17,11.65
85492,BLDR,19-Jan-18,6-Feb-17,11.65
85508,BLDR,18-Jan-19,6-Feb-17,11.65
86740,BLUE,17-Feb-17,6-Feb-17,77.9
86776,BLUE,17-Mar-17,6-Feb-17,77.9
86804,BLUE,19-May-17,6-Feb-17,77.9
86842,BLUE,18-Aug-17,6-Feb-17,77.9
86874,BLUE,19-Jan-18,6-Feb-17,77.9
86926,BLUE,18-Jan-19,6-Feb-17,77.9
89084,BNFT,17-Feb-17,6-Feb-17,28.8
89104,BNFT,17-Mar-17,6-Feb-17,28.8
89120,BNFT,19-May-17,6-Feb-17,28.8
89138,BNFT,18-Aug-17,6-Feb-17,28.8
90616,BOOT,17-Feb-17,6-Feb-17,10.88
90634,BOOT,17-Mar-17,6-Feb-17,10.88
90652,BOOT,19-May-17,6-Feb-17,10.88
90668,BOOT,18-Aug-17,6-Feb-17,10.88
91078,BOX,17-Feb-17,6-Feb-17,17.5
91118,BOX,17-Mar-17,6-Feb-17,17.5
91168,BOX,16-Jun-17,6-Feb-17,17.5
91210,BOX,15-Sep-17,6-Feb-17,17.5
91250,BOX,19-Jan-18,6-Feb-17,17.5
91270,BOX,18-Jan-19,6-Feb-17,17.5
92268,BPMC,17-Feb-17,6-Feb-17,35.84
92284,BPMC,17-Mar-17,6-Feb-17,35.84
92300,BPMC,21-Apr-17,6-Feb-17,35.84
92318,BPMC,21-Jul-17,6-Feb-17,35.84
104914,CAR,17-Feb-17,6-Feb-17,36.84
104988,CAR,17-Mar-17,6-Feb-17,36.84
105042,CAR,19-May-17,6-Feb-17,36.84
105112,CAR,18-Aug-17,6-Feb-17,36.84
105180,CAR,19-Jan-18,6-Feb-17,36.84
105224,CAR,18-Jan-19,6-Feb-17,36.84
105252,CARA,17-Feb-17,6-Feb-17,16.4
105274,CARA,17-Mar-17,6-Feb-17,16.4
105292,CARA,19-May-17,6-Feb-17,16.4
105312,CARA,18-Aug-17,6-Feb-17,16.4
106684,CATM,17-Feb-17,6-Feb-17,51.19
106706,CATM,17-Mar-17,6-Feb-17,51.19
106724,CATM,16-Jun-17,6-Feb-17,51.19
106744,CATM,15-Sep-17,6-Feb-17,51.19
113112,CCXI,17-Feb-17,6-Feb-17,7.14
113142,CCXI,17-Mar-17,6-Feb-17,7.14
113172,CCXI,19-May-17,6-Feb-17,7.14
113202,CCXI,18-Aug-17,6-Feb-17,7.14
116184,CENX,17-Feb-17,6-Feb-17,15.44
116228,CENX,17-Mar-17,6-Feb-17,15.44
116274,CENX,16-Jun-17,6-Feb-17,15.44
116330,CENX,15-Sep-17,6-Feb-17,15.44
116384,CENX,19-Jan-18,6-Feb-17,15.44
116920,CERS,17-Feb-17,6-Feb-17,4.07
116946,CERS,17-Mar-17,6-Feb-17,4.07
116964,CERS,19-May-17,6-Feb-17,4.07
116988,CERS,18-Aug-17,6-Feb-17,4.07
117008,CERS,19-Jan-18,6-Feb-17,4.07
117016,CERS,18-Jan-19,6-Feb-17,4.07
117066,CEVA,17-Feb-17,6-Feb-17,35.55
117084,CEVA,17-Mar-17,6-Feb-17,35.55
117100,CEVA,16-Jun-17,6-Feb-17,35.55
117116,CEVA,15-Sep-17,6-Feb-17,35.55
120036,CHK,10-Feb-17,6-Feb-17,6.38
120092,CHK,17-Feb-17,6-Feb-17,6.38
120148,CHK,24-Feb-17,6-Feb-17,6.38
120194,CHK,3-Mar-17,6-Feb-17,6.38
120248,CHK,10-Mar-17,6-Feb-17,6.38
120294,CHK,17-Mar-17,6-Feb-17,6.38
120322,CHK,24-Mar-17,6-Feb-17,6.38
120364,CHK,21-Apr-17,6-Feb-17,6.38
120394,CHK,21-Jul-17,6-Feb-17,6.38
120424,CHK,19-Jan-18,6-Feb-17,6.38
120454,CHK,18-Jan-19,6-Feb-17,6.38
121040,CHRS,17-Feb-17,6-Feb-17,26.95
121068,CHRS,17-Mar-17,6-Feb-17,26.95
121082,CHRS,19-May-17,6-Feb-17,26.95
121098,CHRS,18-Aug-17,6-Feb-17,26.95
128250,CLNE,17-Feb-17,6-Feb-17,2.48
128266,CLNE,17-Mar-17,6-Feb-17,2.48
128284,CLNE,16-Jun-17,6-Feb-17,2.48
128300,CLNE,15-Sep-17,6-Feb-17,2.48
128314,CLNE,19-Jan-18,6-Feb-17,2.48
129354,CLVS,17-Feb-17,6-Feb-17,61.04
129386,CLVS,17-Mar-17,6-Feb-17,61.04
129416,CLVS,21-Apr-17,6-Feb-17,61.04
129464,CLVS,21-Jul-17,6-Feb-17,61.04
129500,CLVS,19-Jan-18,6-Feb-17,61.04
129538,CLVS,18-Jan-19,6-Feb-17,61.04
140504,COMM,17-Feb-17,6-Feb-17,38.28
140568,COMM,17-Mar-17,6-Feb-17,38.28
140602,COMM,19-May-17,6-Feb-17,38.28
140664,COMM,18-Aug-17,6-Feb-17,38.28
140812,CONN,17-Feb-17,6-Feb-17,10.3
140850,CONN,17-Mar-17,6-Feb-17,10.3
140888,CONN,21-Apr-17,6-Feb-17,10.3
140932,CONN,21-Jul-17,6-Feb-17,10.3
140976,CONN,19-Jan-18,6-Feb-17,10.3
142570,CORT,17-Feb-17,6-Feb-17,7.76
142602,CORT,17-Mar-17,6-Feb-17,7.76
142632,CORT,19-May-17,6-Feb-17,7.76
142664,CORT,18-Aug-17,6-Feb-17,7.76
144982,CPE,17-Feb-17,6-Feb-17,14.32
145016,CPE,17-Mar-17,6-Feb-17,14.32
145050,CPE,21-Apr-17,6-Feb-17,14.32
145096,CPE,21-Jul-17,6-Feb-17,14.32
146020,CPS,17-Feb-17,6-Feb-17,104.87
146058,CPS,17-Mar-17,6-Feb-17,104.87
146096,CPS,21-Apr-17,6-Feb-17,104.87
146126,CPS,21-Jul-17,6-Feb-17,104.87
146928,CRC,17-Feb-17,6-Feb-17,21.15
147004,CRC,17-Mar-17,6-Feb-17,21.15
147048,CRC,19-May-17,6-Feb-17,21.15
147124,CRC,18-Aug-17,6-Feb-17,21.15
147202,CRC,19-Jan-18,6-Feb-17,21.15
147228,CRC,18-Jan-19,6-Feb-17,21.15
148472,CRK,17-Feb-17,6-Feb-17,11.71
148508,CRK,17-Mar-17,6-Feb-17,11.71
148540,CRK,16-Jun-17,6-Feb-17,11.71
148576,CRK,15-Sep-17,6-Feb-17,11.71
151544,CRZO,17-Feb-17,6-Feb-17,34.47
151572,CRZO,17-Mar-17,6-Feb-17,34.47
151598,CRZO,21-Apr-17,6-Feb-17,34.47
151632,CRZO,21-Jul-17,6-Feb-17,34.47
151660,CRZO,19-Jan-18,6-Feb-17,34.47
154224,CSOD,17-Feb-17,6-Feb-17,42.06
154252,CSOD,17-Mar-17,6-Feb-17,42.06
154278,CSOD,19-May-17,6-Feb-17,42.06
154308,CSOD,18-Aug-17,6-Feb-17,42.06
165504,CYTK,17-Feb-17,6-Feb-17,11.65
165552,CYTK,17-Mar-17,6-Feb-17,11.65
165586,CYTK,19-May-17,6-Feb-17,11.65
165620,CYTK,18-Aug-17,6-Feb-17,11.65
165654,CYTK,15-Dec-17,6-Feb-17,11.65
167758,DATA,10-Feb-17,6-Feb-17,54.12
167882,DATA,17-Feb-17,6-Feb-17,54.12
167988,DATA,24-Feb-17,6-Feb-17,54.12
168080,DATA,3-Mar-17,6-Feb-17,54.12
168172,DATA,10-Mar-17,6-Feb-17,54.12
168250,DATA,17-Mar-17,6-Feb-17,54.12
168272,DATA,24-Mar-17,6-Feb-17,54.12
168352,DATA,21-Apr-17,6-Feb-17,54.12
168380,DATA,21-Jul-17,6-Feb-17,54.12
168400,DATA,19-Jan-18,6-Feb-17,54.12
168454,DATA,18-Jan-19,6-Feb-17,54.12
171950,DDD,10-Feb-17,6-Feb-17,16.61
172024,DDD,17-Feb-17,6-Feb-17,16.61
172124,DDD,24-Feb-17,6-Feb-17,16.61
172192,DDD,3-Mar-17,6-Feb-17,16.61
172264,DDD,10-Mar-17,6-Feb-17,16.61
172318,DDD,17-Mar-17,6-Feb-17,16.61
172364,DDD,24-Mar-17,6-Feb-17,16.61
172418,DDD,19-May-17,6-Feb-17,16.61
172478,DDD,18-Aug-17,6-Feb-17,16.61
172536,DDD,19-Jan-18,6-Feb-17,16.61
172560,DDD,18-Jan-19,6-Feb-17,16.61
175894,DERM,17-Feb-17,6-Feb-17,29.19
175910,DERM,17-Mar-17,6-Feb-17,29.19
175928,DERM,16-Jun-17,6-Feb-17,29.19
175946,DERM,15-Sep-17,6-Feb-17,29.19
183860,DISH,10-Feb-17,6-Feb-17,60.98
183958,DISH,17-Feb-17,6-Feb-17,60.98
184090,DISH,24-Feb-17,6-Feb-17,60.98
184170,DISH,3-Mar-17,6-Feb-17,60.98
184248,DISH,10-Mar-17,6-Feb-17,60.98
184324,DISH,17-Mar-17,6-Feb-17,60.98
184370,DISH,24-Mar-17,6-Feb-17,60.98
184442,DISH,16-Jun-17,6-Feb-17,60.98
184486,DISH,15-Sep-17,6-Feb-17,60.98
184528,DISH,19-Jan-18,6-Feb-17,60.98
184580,DISH,18-Jan-19,6-Feb-17,60.98
188420,DNR,17-Feb-17,6-Feb-17,3.39
188448,DNR,17-Mar-17,6-Feb-17,3.39
188476,DNR,16-Jun-17,6-Feb-17,3.39
188504,DNR,15-Sep-17,6-Feb-17,3.39
188532,DNR,19-Jan-18,6-Feb-17,3.39
188556,DO,17-Feb-17,6-Feb-17,16.25
188586,DO,17-Mar-17,6-Feb-17,16.25
188612,DO,16-Jun-17,6-Feb-17,16.25
188640,DO,15-Sep-17,6-Feb-17,16.25
188668,DO,19-Jan-18,6-Feb-17,16.25
188698,DO,18-Jan-19,6-Feb-17,16.25
191712,DRQ,17-Feb-17,6-Feb-17,62.25
191738,DRQ,17-Mar-17,6-Feb-17,62.25
191762,DRQ,16-Jun-17,6-Feb-17,62.25
191784,DRQ,15-Sep-17,6-Feb-17,62.25
197754,DXPE,17-Feb-17,6-Feb-17,37.84
197788,DXPE,17-Mar-17,6-Feb-17,37.84
197806,DXPE,19-May-17,6-Feb-17,37.84
197828,DXPE,18-Aug-17,6-Feb-17,37.84
200234,EBS,17-Feb-17,6-Feb-17,30.41
200252,EBS,17-Mar-17,6-Feb-17,30.41
200270,EBS,16-Jun-17,6-Feb-17,30.41
200286,EBS,15-Sep-17,6-Feb-17,30.41
208842,EGRX,17-Feb-17,6-Feb-17,70.94
208872,EGRX,17-Mar-17,6-Feb-17,70.94
208910,EGRX,16-Jun-17,6-Feb-17,70.94
208944,EGRX,15-Sep-17,6-Feb-17,70.94
208990,EHTH,17-Feb-17,6-Feb-17,11.29
209010,EHTH,17-Mar-17,6-Feb-17,11.29
209030,EHTH,19-May-17,6-Feb-17,11.29
209046,EHTH,18-Aug-17,6-Feb-17,11.29
209268,EIGI,17-Feb-17,6-Feb-17,7.85
209282,EIGI,17-Mar-17,6-Feb-17,7.85
209294,EIGI,19-May-17,6-Feb-17,7.85
209306,EIGI,18-Aug-17,6-Feb-17,7.85
214248,ENTA,17-Feb-17,6-Feb-17,32.94
214290,ENTA,17-Mar-17,6-Feb-17,32.94
214324,ENTA,21-Apr-17,6-Feb-17,32.94
214402,ENTA,21-Jul-17,6-Feb-17,32.94
214636,ENVA,17-Feb-17,6-Feb-17,14.3
214656,ENVA,17-Mar-17,6-Feb-17,14.3
214676,ENVA,16-Jun-17,6-Feb-17,14.3
214696,ENVA,15-Sep-17,6-Feb-17,14.3
217918,EPZM,17-Feb-17,6-Feb-17,12.05
217936,EPZM,17-Mar-17,6-Feb-17,12.05
217952,EPZM,19-May-17,6-Feb-17,12.05
217964,EPZM,18-Aug-17,6-Feb-17,12.05
219134,ERI,17-Feb-17,6-Feb-17,15.5
219144,ERI,17-Mar-17,6-Feb-17,15.5
219154,ERI,16-Jun-17,6-Feb-17,15.5
219164,ERI,15-Sep-17,6-Feb-17,15.5
219418,ERII,17-Feb-17,6-Feb-17,10.43
219436,ERII,17-Mar-17,6-Feb-17,10.43
219452,ERII,19-May-17,6-Feb-17,10.43
219472,ERII,18-Aug-17,6-Feb-17,10.43
221282,ESPR,17-Feb-17,6-Feb-17,17.66
221322,ESPR,17-Mar-17,6-Feb-17,17.66
221374,ESPR,16-Jun-17,6-Feb-17,17.66
221422,ESPR,15-Sep-17,6-Feb-17,17.66
225778,ETSY,17-Feb-17,6-Feb-17,12.34
225798,ETSY,17-Mar-17,6-Feb-17,12.34
225816,ETSY,16-Jun-17,6-Feb-17,12.34
225836,ETSY,15-Sep-17,6-Feb-17,12.34
225856,ETSY,19-Jan-18,6-Feb-17,12.34
225874,ETSY,18-Jan-19,6-Feb-17,12.34
227370,EVH,17-Feb-17,6-Feb-17,18.4
227390,EVH,17-Mar-17,6-Feb-17,18.4
227406,EVH,16-Jun-17,6-Feb-17,18.4
227422,EVH,15-Sep-17,6-Feb-17,18.4
227726,EVRI,17-Feb-17,6-Feb-17,2.99
227732,EVRI,17-Mar-17,6-Feb-17,2.99
227738,EVRI,16-Jun-17,6-Feb-17,2.99
227744,EVRI,15-Sep-17,6-Feb-17,2.99
235544,EXAS,17-Feb-17,6-Feb-17,18.88
235586,EXAS,17-Mar-17,6-Feb-17,18.88
235624,EXAS,21-Apr-17,6-Feb-17,18.88
235694,EXAS,21-Jul-17,6-Feb-17,18.88
235746,EXAS,19-Jan-18,6-Feb-17,18.88
235776,EXAS,18-Jan-19,6-Feb-17,18.88
236030,EXEL,17-Feb-17,6-Feb-17,20.03
236092,EXEL,17-Mar-17,6-Feb-17,20.03
236136,EXEL,19-May-17,6-Feb-17,20.03
236208,EXEL,18-Aug-17,6-Feb-17,20.03
236276,EXEL,19-Jan-18,6-Feb-17,20.03
236316,EXEL,18-Jan-19,6-Feb-17,20.03
238066,EXTR,17-Feb-17,6-Feb-17,5.58
238074,EXTR,17-Mar-17,6-Feb-17,5.58
238080,EXTR,16-Jun-17,6-Feb-17,5.58
238086,EXTR,15-Sep-17,6-Feb-17,5.58
238478,EZPW,17-Feb-17,6-Feb-17,9.5
238494,EZPW,17-Mar-17,6-Feb-17,9.5
238508,EZPW,16-Jun-17,6-Feb-17,9.5
238524,EZPW,15-Sep-17,6-Feb-17,9.5
239760,FARO,17-Feb-17,6-Feb-17,37.2
239778,FARO,17-Mar-17,6-Feb-17,37.2
239796,FARO,16-Jun-17,6-Feb-17,37.2
239814,FARO,15-Sep-17,6-Feb-17,37.2
250839,FGEN,17-Feb-17,6-Feb-17,24.4
250855,FGEN,17-Mar-17,6-Feb-17,24.4
250877,FGEN,16-Jun-17,6-Feb-17,24.4
250901,FGEN,15-Sep-17,6-Feb-17,24.4
250917,FGEN,15-Dec-17,6-Feb-17,24.4
253989,FIZZ,17-Feb-17,6-Feb-17,53.56
254011,FIZZ,17-Mar-17,6-Feb-17,53.56
254057,FIZZ,21-Apr-17,6-Feb-17,53.56
254099,FIZZ,16-Jun-17,6-Feb-17,53.56
254145,FIZZ,21-Jul-17,6-Feb-17,53.56
254405,FLDM,17-Feb-17,6-Feb-17,6.12
254421,FLDM,17-Mar-17,6-Feb-17,6.12
254433,FLDM,19-May-17,6-Feb-17,6.12
254445,FLDM,18-Aug-17,6-Feb-17,6.12
258647,FOLD,17-Feb-17,6-Feb-17,5.91
258671,FOLD,17-Mar-17,6-Feb-17,5.91
258693,FOLD,21-Apr-17,6-Feb-17,5.91
258723,FOLD,21-Jul-17,6-Feb-17,5.91
258757,FOLD,20-Oct-17,6-Feb-17,5.91
258781,FOLD,19-Jan-18,6-Feb-17,5.91
258885,FOR,17-Feb-17,6-Feb-17,13
258905,FOR,17-Mar-17,6-Feb-17,13
258925,FOR,19-May-17,6-Feb-17,13
258943,FOR,18-Aug-17,6-Feb-17,13
262041,FRPT,17-Feb-17,6-Feb-17,11.25
262055,FRPT,17-Mar-17,6-Feb-17,11.25
262071,FRPT,19-May-17,6-Feb-17,11.25
262087,FRPT,18-Aug-17,6-Feb-17,11.25
272953,GBT,17-Feb-17,6-Feb-17,16.2
272975,GBT,17-Mar-17,6-Feb-17,16.2
272995,GBT,16-Jun-17,6-Feb-17,16.2
273017,GBT,15-Sep-17,6-Feb-17,16.2
279603,GHDX,17-Feb-17,6-Feb-17,27.55
279619,GHDX,17-Mar-17,6-Feb-17,27.55
279635,GHDX,16-Jun-17,6-Feb-17,27.55
279651,GHDX,15-Sep-17,6-Feb-17,27.55
279973,GIII,17-Feb-17,6-Feb-17,25.1
279989,GIII,17-Mar-17,6-Feb-17,25.1
280015,GIII,16-Jun-17,6-Feb-17,25.1
280031,GIII,15-Sep-17,6-Feb-17,25.1
289073,GNW,10-Feb-17,6-Feb-17,3.5
289103,GNW,17-Feb-17,6-Feb-17,3.5
289135,GNW,24-Feb-17,6-Feb-17,3.5
289165,GNW,3-Mar-17,6-Feb-17,3.5
289195,GNW,10-Mar-17,6-Feb-17,3.5
289221,GNW,17-Mar-17,6-Feb-17,3.5
289253,GNW,24-Mar-17,6-Feb-17,3.5
289279,GNW,16-Jun-17,6-Feb-17,3.5
289309,GNW,15-Sep-17,6-Feb-17,3.5
289337,GNW,19-Jan-18,6-Feb-17,3.5
289361,GNW,18-Jan-19,6-Feb-17,3.5
298186,GRPN,10-Feb-17,6-Feb-17,3.55
298214,GRPN,17-Feb-17,6-Feb-17,3.55
298244,GRPN,24-Feb-17,6-Feb-17,3.55
298270,GRPN,3-Mar-17,6-Feb-17,3.55
298296,GRPN,10-Mar-17,6-Feb-17,3.55
298322,GRPN,17-Mar-17,6-Feb-17,3.55
298350,GRPN,24-Mar-17,6-Feb-17,3.55
298376,GRPN,21-Apr-17,6-Feb-17,3.55
298410,GRPN,21-Jul-17,6-Feb-17,3.55
298438,GRPN,19-Jan-18,6-Feb-17,3.55
298464,GRPN,18-Jan-19,6-Feb-17,3.55
298488,GRUB,17-Feb-17,6-Feb-17,40.55
298516,GRUB,17-Mar-17,6-Feb-17,40.55
298554,GRUB,16-Jun-17,6-Feb-17,40.55
