,Ticker,Expires,Data_Date,UnderlyingPrice
788883,UTHR,"Aug 16, 2019","Feb 04, 2019",116.88
797209,VC,"Feb 15, 2019","Feb 04, 2019",77.17
797237,VC,"Mar 15, 2019","Feb 04, 2019",77.17
797291,VC,"Jun 21, 2019","Feb 04, 2019",77.17
797325,VC,"Sep 20, 2019","Feb 04, 2019",77.17
797353,VC,"Dec 20, 2019","Feb 04, 2019",77.17
797391,VCEL,"Feb 15, 2019","Feb 04, 2019",17.5
797413,VCEL,"Mar 15, 2019","Feb 04, 2019",17.5
797435,VCEL,"Apr 18, 2019","Feb 04, 2019",17.5
797453,VCEL,"Jul 19, 2019","Feb 04, 2019",17.5
797969,VCYT,"Feb 15, 2019","Feb 04, 2019",19.195
797987,VCYT,"Mar 15, 2019","Feb 04, 2019",19.195
798003,VCYT,"Jun 21, 2019","Feb 04, 2019",19.195
798023,VCYT,"Sep 20, 2019","Feb 04, 2019",19.195
798819,VECO,"Feb 15, 2019","Feb 04, 2019",10.32
798847,VECO,"Mar 15, 2019","Feb 04, 2019",10.32
798877,VECO,"Apr 18, 2019","Feb 04, 2019",10.32
798921,VECO,"Jul 19, 2019","Feb 04, 2019",10.32
799019,VEEV,"Feb 15, 2019","Feb 04, 2019",114.65
799053,VEEV,"Mar 15, 2019","Feb 04, 2019",114.65
799101,VEEV,"Jun 21, 2019","Feb 04, 2019",114.65
799139,VEEV,"Sep 20, 2019","Feb 04, 2019",114.65
799177,VEEV,"Jan 17, 2020","Feb 04, 2019",114.65
799229,VEEV,"Jan 15, 2021","Feb 04, 2019",114.65
821325,W,"Feb 08, 2019","Feb 04, 2019",113.61
821461,W,"Feb 15, 2019","Feb 04, 2019",113.61
821589,W,"Feb 22, 2019","Feb 04, 2019",113.61
821739,W,"Mar 01, 2019","Feb 04, 2019",113.61
821849,W,"Mar 08, 2019","Feb 04, 2019",113.61
821965,W,"Mar 15, 2019","Feb 04, 2019",113.61
822003,W,"Mar 22, 2019","Feb 04, 2019",113.61
822087,W,"May 17, 2019","Feb 04, 2019",113.61
822153,W,"Aug 16, 2019","Feb 04, 2019",113.61
822201,W,"Jan 17, 2020","Feb 04, 2019",113.61
822299,W,"Jan 15, 2021","Feb 04, 2019",113.61
825723,WDAY,"Feb 08, 2019","Feb 04, 2019",186.78
825813,WDAY,"Feb 15, 2019","Feb 04, 2019",186.78
825889,WDAY,"Feb 22, 2019","Feb 04, 2019",186.78
825973,WDAY,"Mar 01, 2019","Feb 04, 2019",186.78
826059,WDAY,"Mar 08, 2019","Feb 04, 2019",186.78
826139,WDAY,"Mar 15, 2019","Feb 04, 2019",186.78
826201,WDAY,"Mar 22, 2019","Feb 04, 2019",186.78
826281,WDAY,"Jun 21, 2019","Feb 04, 2019",186.78
826349,WDAY,"Sep 20, 2019","Feb 04, 2019",186.78
826409,WDAY,"Jan 17, 2020","Feb 04, 2019",186.78
826489,WDAY,"Jan 15, 2021","Feb 04, 2019",186.78
830869,WIFI,"Feb 15, 2019","Feb 04, 2019",24.17
830943,WIFI,"Mar 15, 2019","Feb 04, 2019",24.17
830977,WIFI,"May 17, 2019","Feb 04, 2019",24.17
831049,WIFI,"Aug 16, 2019","Feb 04, 2019",24.17
832189,WLL,"Feb 08, 2019","Feb 04, 2019",30.07
832279,WLL,"Feb 15, 2019","Feb 04, 2019",30.07
832361,WLL,"Feb 22, 2019","Feb 04, 2019",30.07
832443,WLL,"Mar 01, 2019","Feb 04, 2019",30.07
832505,WLL,"Mar 08, 2019","Feb 04, 2019",30.07
832569,WLL,"Mar 15, 2019","Feb 04, 2019",30.07
832657,WLL,"Mar 22, 2019","Feb 04, 2019",30.07
832715,WLL,"Jun 21, 2019","Feb 04, 2019",30.07
832795,WLL,"Sep 20, 2019","Feb 04, 2019",30.07
832853,WLL,"Jan 17, 2020","Feb 04, 2019",30.07
832893,WLL,"Jan 15, 2021","Feb 04, 2019",30.07
836595,WPX,"Feb 15, 2019","Feb 04, 2019",12.99
836651,WPX,"Mar 15, 2019","Feb 04, 2019",12.99
836685,WPX,"May 17, 2019","Feb 04, 2019",12.99
836741,WPX,"Aug 16, 2019","Feb 04, 2019",12.99
836787,WPX,"Jan 17, 2020","Feb 04, 2019",12.99
836811,WPX,"Jan 15, 2021","Feb 04, 2019",12.99
838347,WTI,"Feb 15, 2019","Feb 04, 2019",5.11
838365,WTI,"Mar 15, 2019","Feb 04, 2019",5.11
838387,WTI,"Apr 18, 2019","Feb 04, 2019",5.11
838419,WTI,"Jul 19, 2019","Feb 04, 2019",5.11
859045,XLRN,"Feb 15, 2019","Feb 04, 2019",43.22
859071,XLRN,"Mar 15, 2019","Feb 04, 2019",43.22
859089,XLRN,"May 17, 2019","Feb 04, 2019",43.22
859117,XLRN,"Aug 16, 2019","Feb 04, 2019",43.22
864435,XON,"Feb 15, 2019","Feb 04, 2019",7.77
864465,XON,"Mar 15, 2019","Feb 04, 2019",7.77
864497,XON,"Apr 18, 2019","Feb 04, 2019",7.77
864567,XON,"Jul 19, 2019","Feb 04, 2019",7.77
864601,XON,"Jan 17, 2020","Feb 04, 2019",7.77
864631,XON,"Jan 15, 2021","Feb 04, 2019",7.77
865935,XPO,"Feb 15, 2019","Feb 04, 2019",60.4
866015,XPO,"Mar 15, 2019","Feb 04, 2019",60.4
866049,XPO,"May 17, 2019","Feb 04, 2019",60.4
866131,XPO,"Aug 16, 2019","Feb 04, 2019",60.4
866171,XPO,"Jan 17, 2020","Feb 04, 2019",60.4
866253,XPO,"Jan 15, 2021","Feb 04, 2019",60.4
879173,ZEN,"Feb 15, 2019","Feb 04, 2019",68.99
879195,ZEN,"Mar 15, 2019","Feb 04, 2019",68.99
879221,ZEN,"Apr 18, 2019","Feb 04, 2019",68.99
879247,ZEN,"Jul 19, 2019","Feb 04, 2019",68.99
879273,ZEN,"Jan 17, 2020","Feb 04, 2019",68.99
879307,ZEN,"Jan 15, 2021","Feb 04, 2019",68.99
879571,ZGNX,"Feb 15, 2019","Feb 04, 2019",44.31
879617,ZGNX,"Mar 15, 2019","Feb 04, 2019",44.31
879663,ZGNX,"Apr 18, 2019","Feb 04, 2019",44.31
879735,ZGNX,"Jul 19, 2019","Feb 04, 2019",44.31
879803,ZGNX,"Jan 17, 2020","Feb 04, 2019",44.31
879835,ZGNX,"Jan 15, 2021","Feb 04, 2019",44.31
880123,ZIOP,"Feb 15, 2019","Feb 04, 2019",2.16
880141,ZIOP,"Mar 15, 2019","Feb 04, 2019",2.16
880159,ZIOP,"Apr 18, 2019","Feb 04, 2019",2.16
880183,ZIOP,"Jul 19, 2019","Feb 04, 2019",2.16
880207,ZIOP,"Jan 17, 2020","Feb 04, 2019",2.16
880235,ZIOP,"Jan 15, 2021","Feb 04, 2019",2.16
882391,ZUMZ,"Feb 15, 2019","Feb 04, 2019",24.95
882407,ZUMZ,"Mar 15, 2019","Feb 04, 2019",24.95
882421,ZUMZ,"May 17, 2019","Feb 04, 2019",24.95
882437,ZUMZ,"Aug 16, 2019","Feb 04, 2019",24.95
